trustLevel,totalScanTimeInSeconds,grandTotal,lineItemVoids,scansWithoutRegistration,quantityModifications,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud,interaction_1,interaction_2,interaction_3,interaction_4,average_seconds_per_item,trustLevel_1,trustLevel_2,trustLevel_3,trustLevel_4,trustLevel_5,trustLevel_6,totalScanTimeInSeconds_0_1,grandTotal_0_1,lineItemVoids_0_1,scansWithoutRegistration_0_1,quantityModifications_0_1,scannedLineItemsPerSecond_0_1,valuePerSecond_0_1,lineItemVoidsPerPosition_0_1,average_seconds_per_item_01,Labels,Labels_0,Labels_1,Labels_2,Labels_3,Labels_4,Labels_5,interaction_5,interaction_6,interaction_7,interaction_8
4,921,3.39,3,4,2,0.00217155266015201,0.00368078175895765,1.5,0,0,0,0,1,271.68,0,0,0,1,0,0,0.502460360852925,0.03381690845422712,0.2727272727272727,0.4,0.4,0.00024356113692446644,9.701593745250964e-05,0.13636363636363635,0.0018441958949482475,4,0,0,0,0,1,0,0.10909090909090909,9.742445476978659e-05,0.01699165602484129,0
1,299,42.06,9,8,3,0.0301003344481605,0.14066889632107002,1.0,0,1,0,0,0,7.11,1,0,0,0,0,0,0.1623838162930563,0.42071035517758887,0.8181818181818182,0.8,0.6000000000000001,0.004433222760875651,0.0037143420298648526,0.09090909090909091,4.806518290533257e-05,3,0,0,0,1,0,0,0.6545454545454547,0.002659933656525391,0.06831655302774406,0
2,1755,8.32,2,0,4,0.00512820512820513,0.00474074074074074,0.222222222222222,0,0,0,1,0,210.94,0,1,0,0,0,0,0.958447238928376,0.08314157078539271,0.18181818181818182,0.0,0.8,0.0006870954620084686,0.0001250053531324539,0.020202020202020183,0.0014318400743734028,2,0,0,1,0,0,0,0.0,0.0005496763696067749,0.07968680895942777,0
5,798,42.57,11,6,4,0.0350877192982456,0.0533458646616541,0.3928571428571429,0,0,0,0,1,18.75,0,0,0,0,1,0,0.43521049753963914,0.42581290645322667,1.0,0.6000000000000001,0.8,0.005181391981749036,0.0014084786204744588,0.03571428571428572,0.00012708760225816748,4,0,0,0,0,1,0,0.6000000000000001,0.004145113585399229,0.1853182468763086,0
1,383,37.25,2,10,2,0.0704960835509138,0.0972584856396867,0.0740740740740741,1,1,0,0,0,10.28,1,0,0,0,0,0,0.20831055221432476,0.3725862931465733,0.18181818181818182,1.0,0.4,0.010493083197009423,0.0025680410405998027,0.006734006734006736,6.958589333046028e-05,0,1,0,0,0,0,0,0.18181818181818182,0.004197233278803769,0.07761365647285097,0
2,530,37.36,1,3,3,0.0490566037735849,0.0704905660377358,0.0384615384615385,0,0,0,1,0,14.19,0,1,0,0,0,0,0.2886823400765446,0.3736868434217109,0.09090909090909091,0.30000000000000004,0.6000000000000001,0.007276896886329758,0.0018612038501964747,0.0034965034965035,9.613036581066513e-05,0,1,0,0,0,0,0,0.02727272727272728,0.004366138131797856,0.10787679241479681,0
5,1300,22.86,3,7,3,0.01,0.0175846153846154,0.23076923076923103,0,0,0,0,1,56.87,0,0,0,0,1,0,0.7096774193548386,0.2286143071535768,0.2727272727272727,0.7000000000000001,0.6000000000000001,0.0014179247609392546,0.00046416238894883674,0.020979020979021004,0.00038587923677105973,5,0,0,0,0,0,1,0.19090909090909092,0.000850754856563553,0.16224241152834482,0
4,1419,58.79,7,9,1,0.006342494714587739,0.041430584918957,0.7777777777777779,0,0,0,0,1,24.14,0,0,0,1,0,0,0.7747402952433022,0.5880940470235119,0.6363636363636364,0.9,0.2,0.0008692538718899597,0.001093842183222761,0.07070707070707072,0.00016367959884852658,5,0,0,0,0,0,1,0.5727272727272728,0.00017385077437799196,0.45562015562182406,0
3,1741,11.94,7,3,5,0.0166570936243538,0.00685812751292361,0.24137931034482799,0,0,0,0,1,145.81,0,0,1,0,0,0,0.950792782941498,0.11935967983991996,0.6363636363636364,0.30000000000000004,1.0,0.0024165708850956793,0.00018091734552120247,0.021943573667711637,0.0009896811248501954,2,0,0,1,0,0,0,0.19090909090909094,0.0024165708850956793,0.11348632216600373,0
1,1035,61.75,8,0,0,0.00289855072463768,0.0596618357487923,2.6666666666666696,0,0,1,0,0,16.76,1,0,0,0,0,0,0.5647895024603607,0.6177088544272138,0.7272727272727273,0.0,0.0,0.00035261981032389764,0.001575258980109731,0.2424242424242427,0.00011357775565059518,1,0,1,0,0,0,0,0.0,0.0,0.3488754765573055,1
1,818,88.58,7,8,3,0.0220048899755501,0.10828850855745699,0.38888888888888895,0,1,0,0,0,9.23,1,0,0,0,0,0,0.4461454346637507,0.8861430715357681,0.6363636363636364,0.8,0.6000000000000001,0.003218806274930453,0.0028593012702036328,0.03535353535353536,6.245758230636436e-05,4,0,0,0,0,1,0,0.5090909090909091,0.001931283764958272,0.39534868582459637,0
5,756,8.12,1,1,1,0.0013227513227513199,0.0107407407407407,1.0,0,0,0,0,1,93.1,0,0,0,0,1,0,0.41224712957900495,0.08114057028514257,0.09090909090909091,0.1,0.2,0.00011623047078015933,0.0002834421388627446,0.09090909090909091,0.0006318399114405793,4,0,0,0,0,1,0,0.009090909090909092,2.3246094156031866e-05,0.03344996719245353,0
2,735,89.47,8,9,3,0.0353741496598639,0.12172789115646301,0.307692307692308,0,0,0,1,0,8.22,0,1,0,0,0,0,0.4007654455986878,0.8950475237618811,0.7272727272727273,0.9,0.6000000000000001,0.005224360067615276,0.0032141833670679878,0.027972027972028,5.560082598794827e-05,4,0,0,0,0,1,0,0.6545454545454545,0.0031346160405691663,0.35870411969243243,0
5,1262,81.87,4,1,0,0.0206022187004754,0.0648732171156894,0.153846153846154,0,0,0,0,1,15.41,0,0,0,0,1,0,0.6889010388190268,0.8190095047523764,0.36363636363636365,0.1,0.0,0.0030083882890402707,0.001712871398940716,0.013986013986014,0.0001044127843339004,1,0,1,0,0,0,0,0.03636363636363637,0.0,0.5642164986265688,0
1,1096,97.39,1,4,1,0.0118613138686131,0.0888594890510949,0.0769230769230769,0,0,1,0,0,11.25,1,0,0,0,0,0,0.5981410606889009,0.9742871435717861,0.09090909090909091,0.4,0.2,0.0016971447908227168,0.0023462560367904415,0.006993006993006991,7.617109494319652e-05,1,0,1,0,0,0,0,0.03636363636363637,0.0003394289581645434,0.5827611454715876,1
4,767,9.18,8,8,3,0.0247718383311604,0.0119687092568449,0.421052631578947,0,0,0,0,1,83.55,0,0,0,1,0,0,0.41826134499726625,0.09174587293646824,0.7272727272727273,0.8,0.6000000000000001,0.0036338826441379597,0.00031586803630766886,0.03827751196172246,0.0005670062254595164,4,0,0,0,0,1,0,0.5818181818181819,0.0021803295864827764,0.0383737522123555,0
6,1668,73.58,1,5,3,0.012589928057553998,0.0441127098321343,0.0476190476190476,0,0,0,0,1,22.67,0,0,0,0,0,1,0.9108802624384909,0.7360680340170086,0.09090909090909091,0.5,0.6000000000000001,0.001806445902816892,0.0011646667249179193,0.004329004329004327,0.0001536999634147923,2,0,0,1,0,0,0,0.045454545454545456,0.0010838675416901353,0.6704698439979968,0
6,488,38.44,8,1,2,0.0471311475409836,0.0787704918032787,0.34782608695652195,0,0,0,0,1,12.7,0,0,0,0,0,1,0.26571897211591033,0.38449224612306154,0.7272727272727273,0.1,0.4,0.006988054710986796,0.0020798446542594816,0.03162055335968381,8.60149530240909e-05,0,1,0,0,0,0,0,0.07272727272727274,0.0027952218843947186,0.10216688442635752,0
3,1424,39.11,3,10,5,0.00842696629213483,0.0274648876404494,0.25,0,0,0,0,1,36.41,0,0,1,0,0,0,0.7774740295243302,0.3911955977988995,0.2727272727272727,1.0,1.0,0.001181950309599095,0.000725062152007923,0.022727272727272728,0.000246979004815819,5,0,0,0,0,0,1,0.2727272727272727,0.001181950309599095,0.3041444177528896,0
3,1518,81.03,8,4,2,0.00197628458498024,0.0533794466403162,2.6666666666666696,0,0,0,0,1,18.73,0,0,1,0,0,0,0.8288682340076544,0.8106053026513258,0.7272727272727273,0.4,0.4,0.00021426851803618962,0.0014093653906007398,0.2424242424242427,0.00012695182490532757,5,0,0,0,0,0,1,0.29090909090909095,8.570740721447586e-05,0.6718849856858446,0
2,569,32.98,4,4,0,0.0492091388400703,0.0579613356766257,0.14285714285714302,0,0,0,1,0,17.25,0,1,0,0,0,0,0.31000546746856206,0.3298649324662331,0.36363636363636365,0.4,0.0,0.007299779027026461,0.0015303553525150301,0.012987012987013002,0.00011690430079517328,0,1,0,0,0,0,0,0.14545454545454548,0.0,0.10225993259068025,0
3,1504,98.66,7,4,0,0.0152925531914894,0.0655984042553191,0.304347826086957,0,0,0,0,1,15.24,0,0,1,0,0,0,0.8212137780207763,0.9869934967483743,0.6363636363636364,0.4,0.0,0.002211872995681958,0.001732020785516695,0.02766798418972336,0.00010325867683476107,5,0,0,0,0,0,1,0.2545454545454546,0.0,0.8105326583466693,0
3,1059,36.28,0,6,4,0.0018885741265344698,0.0342587346553352,0.0,0,0,0,0,1,29.19,0,0,1,0,0,0,0.5779114270092947,0.3628814407203602,0.0,0.6000000000000001,0.8,0.00020111086781862128,0.0009044613659715637,0.0,0.00019796338044060702,1,0,1,0,0,0,0,0.0,0.00016088869425489704,0.20971333124189215,0
4,81,51.58,9,3,5,0.185185185185185,0.6367901234567901,0.6,0,0,0,0,1,1.57,0,0,0,1,0,0,0.04319300164024057,0.5159579789894948,0.8181818181818182,0.30000000000000004,1.0,0.02769786253360242,0.016814984123190102,0.05454545454545454,1.0454856168674033e-05,3,0,0,0,1,0,0,0.2454545454545455,0.02769786253360242,0.022285773832788458,0
4,1235,40.55,9,2,5,0.000809716599190283,0.032834008097166,9.0,0,0,0,0,1,30.46,0,0,0,1,0,0,0.6741388737014762,0.4056028014007004,0.8181818181818182,0.2,1.0,3.926893664045811e-05,0.0008668398499014122,0.8181818181818182,0.0002065852423459421,1,0,1,0,0,0,0,0.16363636363636366,3.926893664045811e-05,0.2734326157064317,0
2,297,91.67,5,6,4,0.0841750841750842,0.30865319865319896,0.2,0,0,0,1,0,3.24,0,1,0,0,0,0,0.16129032258064516,0.9170585292646325,0.4545454545454546,0.6000000000000001,0.8,0.012545101949710546,0.008150157515639531,0.018181818181818184,2.1792265130807565e-05,3,0,0,0,1,0,0,0.2727272727272728,0.010036081559768437,0.1479126660104246,0
6,2,75.74,6,1,1,4.0,37.87,0.75,0,0,0,0,1,0.03,0,0,0,0,0,1,0.0,0.7576788394197099,0.5454545454545454,0.1,0.2,0.5999671205852533,0.9999999999999999,0.06818181818181818,0.0,3,0,0,0,1,0,0,0.05454545454545454,0.11999342411705066,0.0,0
2,576,91.74,3,4,3,0.0190972222222222,0.159270833333333,0.272727272727273,0,0,0,1,0,6.28,0,1,0,0,0,0,0.3138326954620011,0.91775887943972,0.2727272727272727,0.4,0.6000000000000001,0.002782620261026016,0.004205547214628235,0.02479338842975209,4.243042276247578e-05,0,1,0,0,0,0,0,0.10909090909090909,0.0016695721566156098,0.288022742918753,0
5,1145,85.1,2,9,0,0.0183406113537118,0.0743231441048035,0.0952380952380952,0,0,0,0,1,13.45,0,0,0,0,1,0,0.6249316566429742,0.8513256628314159,0.18181818181818182,0.9,0.0,0.0026691193019035,0.001962407408530911,0.008658008658008655,9.1106603755588e-05,1,0,1,0,0,0,0,0.16363636363636364,0.0,0.5320203568159149,0
5,1138,78.7,3,5,0,0.0184534270650264,0.0691564147627417,0.14285714285714302,0,0,0,0,1,14.46,0,0,0,0,1,0,0.6211044286495352,0.7872936468234119,0.2727272727272727,0.5,0.0,0.002686043049593651,0.0018259740769151352,0.012987012987013002,9.79633600740041e-05,1,0,1,0,0,0,0,0.13636363636363635,0.0,0.48899157068966415,0
1,1075,31.95,3,8,0,0.0213953488372093,0.0297209302325581,0.130434782608696,1,1,0,0,0,33.65,1,0,0,0,0,0,0.5866593767085838,0.319559779889945,0.2727272727272727,0.8,0.0,0.003127367588670873,0.0007846355081353127,0.011857707509881455,0.00022824173012390975,1,0,1,0,0,0,0,0.21818181818181817,0.0,0.18747274129136737,1
1,1382,36.76,5,7,1,0.0166425470332851,0.0265991316931983,0.21739130434782603,1,1,0,0,0,37.6,1,0,0,0,0,0,0.754510661563696,0.3676838419209605,0.4545454545454546,0.7000000000000001,0.2,0.002414388717079099,0.0007022008870896983,0.019762845849802365,0.0002550577573097944,5,0,0,0,0,0,1,0.31818181818181823,0.00048287774341581984,0.2774213788140653,0
3,876,42.68,9,0,2,0.0125570776255708,0.0487214611872146,0.818181818181818,0,0,0,0,1,20.52,0,0,1,0,0,0,0.47785675232367414,0.4269134567283642,0.8181818181818182,0.0,0.4,0.0018015179329807956,0.0012863660167394275,0.07438016528925619,0.00013910389798450063,4,0,0,0,0,1,0,0.0,0.0007206071731923183,0.2040034779554895,0
1,219,89.69,3,5,5,0.11415525114155302,0.40954337899543397,0.12,0,1,0,0,0,2.44,1,0,0,0,0,0,0.11864406779661016,0.8972486243121562,0.2727272727272727,0.5,1.0,0.017042496643559814,0.010814276829835061,0.010909090909090908,1.6361171017210662e-05,3,0,0,0,1,0,0,0.13636363636363635,0.017042496643559814,0.10645322661330667,0
5,1439,36.09,3,5,5,0.0062543432939541396,0.0250799166087561,0.33333333333333304,0,0,0,0,1,39.87,0,0,0,0,1,0,0.7856752323674138,0.36098049024512263,0.2727272727272727,0.5,1.0,0.0008560300719072499,0.0006620842946210323,0.030303030303030276,0.0002704684868571256,5,0,0,0,0,0,1,0.13636363636363635,0.0008560300719072499,0.2836134305534397,0
2,1818,79.15,6,4,0,0.0011001100110011,0.0435368536853685,3.0,0,0,0,1,0,22.97,0,1,0,0,0,0,0.9928922908693274,0.7917958979489748,0.5454545454545454,0.4,0.0,8.28315288991156e-05,0.0011494605920951517,0.2727272727272727,0.00015573662370739111,2,0,0,1,0,0,0,0.21818181818181817,0.0,0.7861680430154937,0
1,218,41.93,4,7,2,0.0963302752293578,0.19233944954128399,0.19047619047619,0,1,0,0,0,5.2,1,0,0,0,0,0,0.11809732094040458,0.4194097048524263,0.36363636363636365,0.7000000000000001,0.4,0.014368530478689584,0.005078761424717632,0.017316017316017274,3.509844570911997e-05,3,0,0,0,1,0,0,0.2545454545454546,0.005747412191475834,0.04953116251947735,0
5,793,10.3,8,5,1,0.0201765447667087,0.0129886506935687,0.5,0,0,0,0,1,76.99,0,0,0,0,1,0,0.4324767632586113,0.10295147573786895,0.7272727272727273,0.5,0.2,0.0029445319505090853,0.00034280074345227797,0.045454545454545456,0.0005224712537280217,4,0,0,0,0,1,0,0.36363636363636365,0.0005889063901018171,0.04452412099981101,0
4,1437,92.55,11,6,5,0.0146137787056367,0.0644050104384134,0.523809523809524,0,0,0,0,1,15.53,0,0,0,1,0,0,0.7845817386550027,0.9258629314657331,1.0,0.6000000000000001,1.0,0.0021100484536636134,0.0017005078721065378,0.04761904761904763,0.00010522744845093993,5,0,0,0,0,0,1,0.6000000000000001,0.0021100484536636134,0.7264151485256024,0
2,542,22.4,0,1,5,0.0036900369003690005,0.0413284132841328,0.0,0,0,0,1,0,24.2,0,1,0,0,0,0,0.2952433023510115,0.2240120060030015,0.0,0.1,1.0,0.00047135249553443496,0.001091144225653702,0.0,0.00016408693090704635,0,1,0,0,0,0,0,0.0,0.00047135249553443496,0.06613804441860077,0
6,1559,68.32,11,8,5,0.0153944836433611,0.0438229634381014,0.4583333333333329,0,0,0,0,1,22.82,0,0,0,0,0,1,0.8512848551120831,0.6834417208604303,1.0,0.8,1.0,0.002227163820242814,0.0011570156436933334,0.04166666666666663,0.0001547182935610917,5,0,0,0,0,0,1,0.8,0.002227163820242814,0.5818035863202241,0
6,671,0.7,4,5,3,0.029806259314456,0.00104321907600596,0.2,0,0,0,0,1,958.57,0,0,0,0,0,1,0.3657736468015309,0.006903451725862932,0.36363636363636365,0.5,0.6000000000000001,0.004389107864938118,2.7368111844337902e-05,0.018181818181818184,0.006507401189558966,4,0,0,0,0,1,0,0.18181818181818182,0.0026334647189628713,0.002525100713287207,0
5,641,79.14,1,6,1,0.0436817472698908,0.123463338533541,0.0357142857142857,0,0,0,0,1,8.1,0,0,0,0,1,0,0.3493712411153636,0.7916958479239622,0.09090909090909091,0.6000000000000001,0.2,0.0064706021399745725,0.0032600098177727045,0.0032467532467532452,5.4786161870908726e-05,0,1,0,0,0,0,0,0.05454545454545456,0.0012941204279949146,0.2765957609750748,0
2,277,76.34,5,10,0,0.0252707581227437,0.27559566787003603,0.7142857142857142,0,0,0,1,0,3.63,0,1,0,0,0,0,0.15035538545653362,0.7636818409204604,0.4545454545454546,1.0,0.0,0.0037087267644469873,0.007277236028728778,0.06493506493506493,2.4439923511186053e-05,3,0,0,0,1,0,0,0.4545454545454546,0.0,0.11482367755775102,0
5,1719,94.59,1,6,3,0.00814426992437464,0.0550261780104712,0.0714285714285714,0,0,0,0,1,18.17,0,0,0,0,1,0,0.9387643521049753,0.9462731365682844,0.09090909090909091,0.6000000000000001,0.6000000000000001,0.0011395423688508957,0.0014528491948088394,0.0064935064935064905,0.00012315005902580972,2,0,0,1,0,0,0,0.05454545454545456,0.0006837254213105375,0.8883274879648684,0
2,249,77.28,9,3,4,0.0441767068273092,0.31036144578313296,0.818181818181818,0,0,0,1,0,3.22,0,1,0,0,0,0,0.13504647348277746,0.773086543271636,0.8181818181818182,0.30000000000000004,0.8,0.006544852176330048,0.008195265713056154,0.07438016528925619,2.1656487777967642e-05,3,0,0,0,1,0,0,0.2454545454545455,0.005235881741064039,0.10440261136582507,0
2,1803,7.51,6,2,0,0.00610094287298946,0.00416528008874099,0.545454545454545,0,0,0,1,0,240.08,0,1,0,0,0,0,0.9846910880262437,0.0750375187593797,0.5454545454545454,0.2,0.0,0.0008330181173690243,0.00010980966379627084,0.04958677685950409,0.00162966767746117,2,0,0,1,0,0,0,0.10909090909090909,0.0,0.07388877598996327,0
5,165,79.75,2,7,4,0.0363636363636364,0.4833333333333329,0.33333333333333304,0,0,0,0,1,2.07,0,0,0,0,1,0,0.08911973756150901,0.797798899449725,0.18181818181818182,0.7000000000000001,0.8,0.005372795273335046,0.012762784027248678,0.030303030303030276,1.3849289989672094e-05,3,0,0,0,1,0,0,0.1272727272727273,0.004298236218668037,0.0710996285458202,0
5,1726,7.75,2,5,3,0.00405561993047509,0.0044901506373117,0.28571428571428603,0,0,0,0,1,222.71,0,0,0,0,1,0,0.9425915800984144,0.07743871935967984,0.18181818181818182,0.5,0.6000000000000001,0.000526194457608875,0.0001183882380452675,0.025974025974026003,0.0015117450465196973,2,0,0,1,0,0,0,0.09090909090909091,0.000315716674565325,0.0729930848420383,0
2,1767,25.97,7,5,1,0.009054895302773059,0.0146972269383135,0.4375,0,0,0,1,0,68.04,0,1,0,0,0,0,0.965008201202843,0.25972986493246625,0.6363636363636364,0.5,0.2,0.0012761474034217188,0.00038791763151769436,0.03977272727272727,0.00046171088833215653,2,0,0,1,0,0,0,0.3181818181818182,0.0002552294806843438,0.25064144975713665,0
1,310,65.47,5,5,2,0.0516129032258065,0.21119354838709697,0.3125,0,1,0,0,0,4.73,1,0,0,0,0,0,0.16839803171131765,0.654927463731866,0.4545454545454546,0.5,0.4,0.007660373322774213,0.005576625227879601,0.02840909090909091,3.190767791738179e-05,3,0,0,0,1,0,0,0.2272727272727273,0.003064149329109685,0.11028849580613162,0
4,1320,77.93,4,6,1,0.0174242424242424,0.0590378787878788,0.17391304347826098,0,0,0,0,1,16.94,0,0,0,1,0,0,0.7206123564789502,0.779589794897449,0.36363636363636365,0.6000000000000001,0.2,0.002531652663855306,0.001558782690889535,0.015810276679841907,0.00011479975182615448,5,0,0,0,0,0,1,0.21818181818181823,0.0005063305327710612,0.5617820391879921,0
2,796,3.76,1,2,0,0.0314070351758794,0.00472361809045226,0.04,0,0,0,1,0,211.7,0,1,0,0,0,0,0.434117003827228,0.03751875937968985,0.09090909090909091,0.2,0.0,0.004629243981366677,0.0001245532101866388,0.0036363636363636364,0.0014369996137813198,4,0,0,0,0,1,0,0.018181818181818184,0.0,0.016287531409225665,0
5,1559,61.66,7,5,2,0.0038486209108402796,0.0395509942270686,1.16666666666667,0,0,0,0,1,25.28,0,0,0,0,1,0,0.8512848551120831,0.6168084042021011,0.6363636363636364,0.5,0.4,0.0004951420524111714,0.0010442094652708654,0.10606060606060637,0.00017141890796040218,5,0,0,0,0,0,1,0.3181818181818182,0.00019805682096446856,0.5250796530031009,0
2,373,28.95,5,2,4,0.0670241286863271,0.0776139410187668,0.2,0,0,0,1,0,12.88,0,1,0,0,0,0,0.202843083652269,0.28954477238619314,0.4545454545454546,0.2,0.8,0.009972247158879927,0.002049304622787496,0.018181818181818184,8.723694919965021e-05,0,1,0,0,0,0,0,0.09090909090909093,0.007977797727103941,0.05873215448620976,0
4,1221,93.06,2,2,0,0.0106470106470106,0.0762162162162162,0.153846153846154,0,0,0,0,1,13.12,0,0,0,1,0,0,0.6664844177145981,0.9309654827413709,0.18181818181818182,0.2,0.0,0.0015149843354901227,0.002012396118612225,0.013986013986014,8.886627743372927e-05,1,0,1,0,0,0,0,0.03636363636363637,0.0,0.6204739876772724,0
3,460,50.97,9,9,4,0.00434782608695652,0.11080434782608699,4.5,0,0,0,0,1,9.02,0,0,1,0,0,0,0.25041006014215417,0.509854927463732,0.8181818181818182,0.9,0.8,0.0005700289839188683,0.0029257348513929303,0.4090909090909091,6.103192010154516e-05,0,1,0,0,0,0,0,0.7363636363636364,0.0004560231871350947,0.12767280304996678,0
5,1024,66.64,1,3,0,0.0087890625,0.065078125,0.111111111111111,0,0,0,0,1,15.37,0,0,0,0,1,0,0.5587752870420994,0.6666333166583294,0.09090909090909091,0.30000000000000004,0.0,0.0012362692053456443,0.0017182822233675437,0.010101010101010091,0.00010414122962822055,1,0,1,0,0,0,0,0.02727272727272728,0.0,0.37249822286758477,0
1,1054,75.58,11,5,4,0.0208728652751423,0.071707779886148,0.5,1,1,0,0,0,13.95,1,0,0,0,0,0,0.5751776927282668,0.7560780390195099,1.0,0.5,0.8,0.0030489886122531725,0.0018933457584779459,0.045454545454545456,9.450103757658606e-05,1,0,1,0,0,0,0,0.5,0.002439190889802538,0.4348792220057542,1
1,198,49.24,1,1,4,0.0303030303030303,0.24868686868686898,0.166666666666667,0,1,0,0,0,4.02,1,0,0,0,0,0,0.10716238381629305,0.49254627313656835,0.09090909090909091,0.1,0.8,0.004463629638301526,0.006566678753654963,0.015151515151515181,2.7087581891564538e-05,3,0,0,0,1,0,0,0.009090909090909092,0.0035709037106412215,0.05278243276914565,0
1,524,38.78,11,3,3,0.0400763358778626,0.0740076335877863,0.523809523809524,0,1,0,0,0,13.51,1,0,0,0,0,0,0.2854018589393111,0.3878939469734868,1.0,0.30000000000000004,0.6000000000000001,0.0059297459772391595,0.0019540759965008597,0.04761904761904763,9.151393581410777e-05,0,1,0,0,0,0,0,0.30000000000000004,0.003557847586343496,0.11070565353753968,0
6,172,58.21,8,7,5,0.0697674418604651,0.33843023255814003,0.666666666666667,0,0,0,0,1,2.95,0,0,0,0,0,1,0.09294696555494805,0.5822911455727865,0.7272727272727273,0.7000000000000001,1.0,0.01038377795944999,0.008936453772386327,0.060606060606060635,1.982349351462869e-05,3,0,0,0,1,0,0,0.5090909090909091,0.01038377795944999,0.05412219505050503,0
5,1049,77.81,2,7,0,0.005719733079122971,0.0741754051477598,0.33333333333333304,0,0,0,0,1,13.48,0,0,0,0,1,0,0.5724439584472388,0.7783891945972988,0.18181818181818182,0.7000000000000001,0.0,0.0007758319480559567,0.001958506194284053,0.030303030303030276,9.131026978484788e-05,1,0,1,0,0,0,0,0.1272727272727273,0.0,0.4455841917678358,0
6,1603,47.86,9,9,3,0.000623830318153462,0.0298565190268247,9.0,0,0,0,0,1,33.49,0,0,0,0,0,1,0.8753417167851284,0.4787393696848425,0.8181818181818182,0.9,0.6000000000000001,1.1383702547886263e-05,0.0007882158835927537,0.8181818181818182,0.00022715551130119037,2,0,0,1,0,0,0,0.7363636363636364,6.830221528731759e-06,0.4190605417525603,0
4,1718,43.52,3,6,0,0.0116414435389988,0.0253317811408615,0.15,0,0,0,0,1,39.48,0,0,0,1,0,0,0.9382176052487697,0.4353176588294148,0.2727272727272727,0.6000000000000001,0.0,0.0016641615304276627,0.0006687350624387396,0.013636363636363636,0.0002678208284767471,2,0,0,1,0,0,0,0.16363636363636364,0.0,0.40842269138943454,0
4,813,59.43,8,9,2,0.018450184501845,0.07309963099630999,0.5333333333333329,0,0,0,0,1,13.68,0,0,0,1,0,0,0.4434117003827228,0.5944972486243123,0.7272727272727273,0.9,0.4,0.0026855566251363493,0.0019300991611628131,0.04848484848484844,9.26680433132471e-05,4,0,0,0,0,1,0,0.6545454545454545,0.0010742226500545398,0.26360703588535667,0
5,1399,61.58,5,10,5,0.0114367405289492,0.0440171551107934,0.3125,0,0,0,0,1,22.72,0,0,0,0,1,0,0.7638053581191907,0.6160080040020012,0.4545454545454546,1.0,1.0,0.0016334535549770348,0.0011621434944328183,0.02840909090909091,0.0001540394067968921,5,0,0,0,0,0,1,0.4545454545454546,0.0016334535549770348,0.4705102141010364,0
5,1151,97.79,6,8,1,0.0147697654213727,0.0849609035621199,0.3529411764705879,0,0,0,0,1,11.77,0,0,0,0,1,0,0.6282121377802077,0.9782891445722864,0.5454545454545454,0.8,0.2,0.0021334483843059838,0.002243309477829115,0.03208556149732618,7.97013061170345e-05,1,0,1,0,0,0,0,0.43636363636363634,0.00042668967686119676,0.6145731148789267,0
1,909,64.11,8,0,3,0.0055005500550055,0.0705280528052805,1.6,0,0,1,0,0,14.18,1,0,0,0,0,0,0.49589939857845816,0.6413206603301652,0.7272727272727273,0.0,0.6000000000000001,0.0007429517919597529,0.0018621937306893413,0.14545454545454548,9.606247713424518e-05,4,0,0,0,0,1,0,0.0,0.00044577107517585184,0.3180305297536686,0
1,704,23.16,2,8,3,0.0426136363636364,0.0328977272727273,0.0666666666666667,1,1,0,0,0,30.4,1,0,0,0,0,0,0.38381629305631493,0.231615807903952,0.18181818181818182,0.8,0.6000000000000001,0.006310372334463358,0.0008685224267956315,0.006060606060606063,0.00020617791028742233,4,0,0,0,0,1,0,0.14545454545454548,0.003786223400678015,0.08889792080293839,0
2,1530,8.91,4,3,3,0.0130718954248366,0.00582352941176471,0.2,0,0,0,1,0,171.72,0,1,0,0,0,0,0.8354291962821213,0.08904452226113058,0.36363636363636365,0.30000000000000004,0.6000000000000001,0.0018787469504611435,0.00015359761257615592,0.018181818181818184,0.0011655806854543149,5,0,0,0,0,0,1,0.10909090909090911,0.0011272481702766864,0.07439039366594177,0
3,13,25.19,10,5,1,1.46153846153846,1.9376923076923098,0.526315789473684,0,0,0,0,1,0.52,0,0,1,0,0,0,0.006014215418261345,0.2519259629814908,0.9090909090909092,0.5,0.2,0.2191665911423696,0.051166777559822026,0.04784688995215309,3.3265451445781014e-06,3,0,0,0,1,0,0,0.4545454545454546,0.04383331822847392,0.0015151370108236186,0
1,636,38.87,8,0,4,0.0283018867924528,0.0611163522012579,0.444444444444444,0,1,0,0,0,16.36,1,0,0,0,0,0,0.3466375068343357,0.3887943971985993,0.7272727272727273,0.0,0.8,0.004163433438054607,0.0016136671320298103,0.040404040404040366,0.00011086220859379672,0,1,0,0,0,0,0,0.0,0.0033307467504436854,0.1347707205160809,0
6,1434,17.25,0,8,0,0.0160390516039052,0.0120292887029289,0.0,0,0,0,0,1,83.13,0,0,0,0,0,1,0.7829414980863859,0.1724862431215608,0.0,0.8,0.0,0.002323856961705919,0.0003174677050941473,0.0,0.0005641549010498779,5,0,0,0,0,0,1,0.0,0.0,0.13504663758888738,0
