,Likelyhoods
1250,0.38932749925917326
1251,0.1349931421634667
1252,0.09788520410046883
1253,0.08257376555413104
1254,0.40168026165241694
1255,0.08846693410991516
1256,0.0920994383079736
1257,0.13967019981486167
1258,0.10426842498815937
1259,0.4387166912258254
1260,0.09025028821578773
1261,0.40439044094272536
1262,0.10449364376019876
1263,0.10437363360381513
1264,0.6878869974260879
1265,0.08246738911334223
1266,0.09764068464222984
1267,0.08908253493823814
1268,0.1297822609153492
1269,0.12391471587546887
1270,0.545885554459388
1271,0.1281643221556273
1272,0.09723700451588063
1273,0.46555204572668146
1274,0.7522495300952866
1275,0.13469813617749932
1276,0.4523879788119286
1277,0.30037528353436377
1278,0.3340165219629835
1279,0.14294710389629192
1280,0.16048177433108182
1281,0.13628378163183205
1282,0.23673972415677288
1283,0.08789879997846833
1284,0.08966198572141644
1285,0.7761787248673175
1286,0.16925376044864626
1287,0.19353517946164372
1288,0.6203561279010289
1289,0.09771311199414387
1290,0.16730059970705966
1291,0.09266977484967566
1292,0.45716308870006794
1293,0.09771311199414387
1294,0.16285975170171013
1295,0.13729409694674224
1296,0.1281643221556273
1297,0.3318482913274243
1298,0.09053419477508912
1299,0.24960321885686632
1300,0.7318033575664147
1301,0.6426074411667786
1302,0.16048177433108182
1303,0.1387823191789035
1304,0.09723700451588063
1305,0.13729409694674224
1306,0.2871218874308938
1307,0.45716308870006794
1308,0.13729409694674224
1309,0.09266977484967566
1310,0.14071998076190534
1311,0.7471214809152842
1312,0.12739295202172796
1313,0.16730059970705966
1314,0.1546142561416218
1315,0.13014791301344805
1316,0.0929886450097583
1317,0.2501506527333582
1318,0.13469813617749932
1319,0.09081761963880247
1320,0.16048177433108182
1321,0.5590421597678585
1322,0.08789879997846833
1323,0.40114326439794085
1324,0.1887081653596702
1325,0.14256715588356203
1326,0.136011803323731
1327,0.5544708010117356
1328,0.5299525196536831
1329,0.6029624991455973
1330,0.13827443432658337
1331,0.13675823390576058
1332,0.5299525196536831
1333,0.4100959977088055
1334,0.16048177433108182
1335,0.15315588142036562
1336,0.2159121985951841
1337,0.12391471587546887
1338,0.09788520410046883
1339,0.5055554406143059
1340,0.08571922308078768
1341,0.11240059056712873
1342,0.08652768318283077
1343,0.368659780967381
1344,0.16730059970705966
1345,0.2578756408218835
1346,0.3601487271517708
1347,0.4382515669755876
1348,0.08571922308078768
1349,0.16048177433108182
1350,0.13542174298598514
1351,0.1664416546008481
1352,0.10981152483905539
1353,0.16635515176285362
1354,0.30360530548267145
1355,0.1376472314921184
1356,0.15315588142036562
1357,0.08246738911334223
1358,0.3274925811857461
1359,0.31229080858001296
1360,0.16048177433108182
1361,0.631600986467416
1362,0.6793227851763477
1363,0.14635976266815112
1364,0.09266977484967566
1365,0.13939454229757475
1366,0.1664416546008481
1367,0.1887081653596702
1368,0.09266977484967566
1369,0.09788520410046883
1370,0.09723700451588063
1371,0.10426842498815937
1372,0.6575998464397724
1373,0.15315588142036562
1374,0.4737925997435271
1375,0.10071841848474702
1376,0.09266977484967566
1377,0.7799581843339185
1378,0.09266977484967566
1379,0.16048177433108182
1380,0.1387823191789035
1381,0.16048177433108182
1382,0.10437363360381513
1383,0.09153794984566235
1384,0.15655345822925928
1385,0.08796505221107045
1386,0.16012044105171333
1387,0.7071277160743202
1388,0.3601487271517708
1389,0.3010473712525766
1390,0.08796505221107045
1391,0.27949892031571627
1392,0.16925376044864626
1393,0.14082011080588988
1394,0.24960321885686632
1395,0.4542097732890534
1396,0.7492906785408817
1397,0.14256715588356203
1398,0.12776499344001904
1399,0.22823702173614882
1400,0.16730059970705966
1401,0.7492906785408817
1402,0.08796505221107045
1403,0.0920994383079736
1404,0.12391471587546887
1405,0.16048177433108182
1406,0.1638046712896676
1407,0.16048177433108182
1408,0.09025028821578773
1409,0.42392290813484956
1410,0.7275565237096608
1411,0.16048177433108182
1412,0.0971596011242619
1413,0.32342699259917607
1414,0.14062566619021477
1415,0.6420645855848143
1416,0.3437948979883897
1417,0.2506379570808096
1418,0.14024383054066222
1419,0.1664416546008481
1420,0.08789344192685776
1421,0.14707483944643818
1422,0.0920994383079736
1423,0.09302909218144675
1424,0.7471214809152842
1425,0.16614073530573176
1426,0.7677856075239327
1427,0.16048177433108182
1428,0.7492906785408817
1429,0.30360530548267145
1430,0.13675823390576058
1431,0.1114486424042798
1432,0.15315588142036562
1433,0.16730059970705966
1434,0.1664160868485615
1435,0.12937526781311307
1436,0.13763562686534808
1437,0.08519542540840287
1438,0.22072965050191826
1439,0.14076401635555574
1440,0.21009487919925826
1441,0.10437363360381513
1442,0.08853801239506354
1443,0.10071841848474702
1444,0.3594777463603025
1445,0.7372886310662399
1446,0.1413709120262555
1447,0.14463966502889763
1448,0.09266977484967566
1449,0.6902251490369672
1450,0.21870538544513257
1451,0.16048177433108182
1452,0.14688686774688267
1453,0.3329049694861552
1454,0.1664416546008481
1455,0.13112462859047644
1456,0.3938935757688274
1457,0.15315588142036562
1458,0.45333106130831696
1459,0.10449364376019876
1460,0.09760004209327547
1461,0.16730059970705966
1462,0.09764068464222984
1463,0.19552443932895183
1464,0.14053661005458412
1465,0.4565906105708967
1466,0.10076165288062038
1467,0.11301272337516124
1468,0.13628378163183205
1469,0.36610907739252097
1470,0.676354849762683
1471,0.08846693410991516
1472,0.22072965050191826
1473,0.1664416546008481
1474,0.16730059970705966
1475,0.13542174298598514
1476,0.08796166199400449
1477,0.16048177433108182
1478,0.13541498994126028
1479,0.16048177433108182
1480,0.08508460352121676
1481,0.08364042091598536
1482,0.14617747248001067
1483,0.7489542587431336
1484,0.16730059970705966
1485,0.0971596011242619
1486,0.14651304041456323
1487,0.6907486926222042
1488,0.17082896320008462
1489,0.16048177433108182
1490,0.1412989097541237
1491,0.09788520410046883
1492,0.25465127890194417
1493,0.12937526781311307
1494,0.08853801239506354
1495,0.15315588142036562
1496,0.10437363360381513
1497,0.0920994383079736
1498,0.10861275623037073
1499,0.6164147808751671
1500,0.14831338547323455
1501,0.12808606483966484
1502,0.12937526781311307
1503,0.13849233207518763
1504,0.6772977332250766
1505,0.0971596011242619
1506,0.1415675749721543
1507,0.7372886310662399
1508,0.16048177433108182
1509,0.08966198572141644
1510,0.42272624331085656
1511,0.14688686774688267
1512,0.5343806455976612
1513,0.09723700451588063
1514,0.4427064985871881
1515,0.7569497779595954
1516,0.4907241081807764
1517,0.1349931421634667
1518,0.12734461169888123
1519,0.2908319657554704
1520,0.38536535367249314
1521,0.13967019981486167
1522,0.16048177433108182
1523,0.16048177433108182
1524,0.14273843845586567
1525,0.21870538544513257
1526,0.09764068464222984
1527,0.0971596011242619
1528,0.08789879997846833
1529,0.14707483944643818
1530,0.09764068464222984
1531,0.0971596011242619
1532,0.6762701704481988
1533,0.12497916950067758
1534,0.3601487271517708
1535,0.16925376044864626
1536,0.6710351383476827
1537,0.4018700775643115
1538,0.08257376555413104
1539,0.08652768318283077
1540,0.17431083155411894
1541,0.7286039728527257
1542,0.12937526781311307
1543,0.1433004507748504
1544,0.18260672956719723
1545,0.14340355372619878
1546,0.12391471587546887
1547,0.1664416546008481
1548,0.4768159600805665
1549,0.16048177433108182
1550,0.16383551069064017
1551,0.12497916950067758
1552,0.16039169460496705
1553,0.13763562686534808
1554,0.08798113211026268
1555,0.10775012618173545
1556,0.10426842498815937
1557,0.09266977484967566
1558,0.08796505221107045
1559,0.15249226806682808
1560,0.137203835722475
1561,0.7522495300952866
1562,0.0971596011242619
1563,0.19358396257871827
1564,0.13939972235906373
1565,0.113681202914613
1566,0.09266977484967566
1567,0.19835304565675352
1568,0.13748340704627576
1569,0.10426842498815937
1570,0.12391471587546887
1571,0.1443207244443205
1572,0.09266977484967566
1573,0.0889362145919178
1574,0.16730059970705966
1575,0.09025028821578773
1576,0.14118219673525514
1577,0.09771311199414387
1578,0.16048177433108182
1579,0.16048177433108182
1580,0.16730059970705966
1581,0.6823226998925469
1582,0.6066791217426795
1583,0.09266977484967566
1584,0.16730059970705966
1585,0.5087335577468098
1586,0.22223824283054663
1587,0.12937526781311307
1588,0.1389965971237735
1589,0.1405974942068823
1590,0.14575099045542142
1591,0.09723700451588063
1592,0.1281643221556273
1593,0.09266977484967566
1594,0.10437363360381513
1595,0.12937526781311307
1596,0.604000199425679
1597,0.2921445247968035
1598,0.10426842498815937
1599,0.2988315493517375
1600,0.3956916681157912
1601,0.08796505221107045
1602,0.7474822525800432
1603,0.09764068464222984
1604,0.14340355372619878
1605,0.6091720118692061
1606,0.16048177433108182
1607,0.13939972235906373
1608,0.08652768318283077
1609,0.25984327983192834
1610,0.1349931421634667
1611,0.08853801239506354
1612,0.10526231056432211
1613,0.1664416546008481
1614,0.16048177433108182
1615,0.1476298189518007
1616,0.16048177433108182
1617,0.6152845681698124
1618,0.08652768318283077
1619,0.1664416546008481
1620,0.7455065451342413
1621,0.10666040609748495
1622,0.6002676414292918
1623,0.3855200199310331
1624,0.09771311199414387
1625,0.16730059970705966
1626,0.08796505221107045
1627,0.6604870519429601
1628,0.09266977484967566
1629,0.08598046981269915
1630,0.08853801239506354
1631,0.7455065451342413
1632,0.14187636125879538
1633,0.2649782977057468
1634,0.08468086096056128
1635,0.20434174314105816
1636,0.14551261803872942
1637,0.3855200199310331
1638,0.09302909218144675
1639,0.16048177433108182
1640,0.16730059970705966
1641,0.22223824283054663
1642,0.615281340699248
1643,0.27949892031571627
1644,0.13266438136085265
1645,0.6676561380295627
1646,0.1389965971237735
1647,0.13620007538306317
1648,0.0833042027500066
1649,0.10437363360381513
1650,0.1405040239948032
1651,0.09266977484967566
1652,0.09115361034104877
1653,0.08796505221107045
1654,0.15315588142036562
1655,0.16048177433108182
1656,0.25984327983192834
1657,0.3651548842196596
1658,0.16048177433108182
1659,0.7492906785408817
1660,0.5578785613781096
1661,0.08571922308078768
1662,0.09788520410046883
1663,0.0920994383079736
1664,0.16048177433108182
1665,0.09266977484967566
1666,0.10437363360381513
1667,0.08468086096056128
1668,0.08798113211026268
1669,0.13014791301344805
1670,0.09266977484967566
1671,0.12391471587546887
1672,0.12739295202172796
1673,0.15315588142036562
1674,0.08468086096056128
1675,0.30057155994584395
1676,0.137203835722475
1677,0.1254842376558433
1678,0.2101879401047867
1679,0.0920994383079736
1680,0.09764068464222984
1681,0.16048177433108182
1682,0.2112198292970288
1683,0.6604870519429601
1684,0.7451653288686954
1685,0.08789879997846833
1686,0.3938935757688274
1687,0.14082011080588988
1688,0.1651282304801299
1689,0.12391471587546887
1690,0.16048177433108182
1691,0.7309087253979848
1692,0.08796505221107045
1693,0.09788520410046883
1694,0.7442245104438171
1695,0.7455065451342413
1696,0.6576793494976209
1697,0.12937526781311307
1698,0.17431083155411894
1699,0.6371745595391773
1700,0.09266977484967566
1701,0.16048177433108182
1702,0.1887081653596702
1703,0.4768159600805665
1704,0.08390340311183106
1705,0.5111079359593613
1706,0.16048177433108182
1707,0.08853801239506354
1708,0.13059622039530175
1709,0.16941411885208893
1710,0.12391471587546887
1711,0.08853801239506354
1712,0.1887081653596702
1713,0.09771311199414387
1714,0.2803681483897366
1715,0.31679290031897567
1716,0.6912461675213138
1717,0.09764068464222984
1718,0.13935526790390468
1719,0.6588337875810218
1720,0.1648257225351091
1721,0.09266977484967566
1722,0.13620007538306317
1723,0.3938935757688274
1724,0.525304475818698
1725,0.24888209708741543
1726,0.08229303023312905
1727,0.1413709120262555
1728,0.13855849707755222
1729,0.13967019981486167
1730,0.10437363360381513
1731,0.3540919199641584
1732,0.1887081653596702
1733,0.402215371212303
1734,0.10437363360381513
1735,0.42778343433907196
1736,0.1443207244443205
1737,0.16048177433108182
1738,0.5042824841631849
1739,0.16730059970705966
1740,0.31679290031897567
1741,0.16730059970705966
1742,0.18818432502038085
1743,0.6578190703667263
1744,0.09764068464222984
1745,0.1427647248585301
1746,0.16048177433108182
1747,0.11195865338072816
1748,0.16730059970705966
1749,0.16048177433108182
1750,0.12697899770692614
1751,0.1887081653596702
1752,0.08571922308078768
1753,0.08966198572141644
1754,0.16012044105171333
1755,0.14575099045542142
1756,0.0920994383079736
1757,0.08508460352121676
1758,0.09694009757374406
1759,0.10426842498815937
1760,0.1578727754107692
1761,0.16730059970705966
1762,0.7971721428214064
1763,0.6676561380295627
1764,0.16048177433108182
1765,0.16048177433108182
1766,0.09668628281251865
1767,0.16048177433108182
1768,0.12734461169888123
1769,0.09447475468951888
1770,0.6560575227881239
1771,0.13266438136085265
1772,0.13620007538306317
1773,0.45716308870006794
1774,0.13953967849586893
1775,0.16730059970705966
1776,0.5073765488272673
1777,0.08246738911334223
1778,0.09302909218144675
1779,0.13917471863708494
1780,0.09788520410046883
1781,0.7330827217784657
1782,0.22223824283054663
1783,0.30368969940762375
1784,0.08229303023312905
1785,0.15315588142036562
1786,0.09302909218144675
1787,0.12011069021120496
1788,0.10840454185492532
1789,0.18152599090428126
1790,0.08519542540840287
1791,0.08468086096056128
1792,0.09266977484967566
1793,0.13935526790390468
1794,0.08798113211026268
1795,0.09025028821578773
1796,0.16730059970705966
1797,0.1412989097541237
1798,0.16048177433108182
1799,0.08519542540840287
1800,0.13849233207518763
1801,0.16048177433108182
1802,0.11584725388269951
1803,0.10437363360381513
1804,0.08853801239506354
1805,0.09266977484967566
1806,0.13729409694674224
1807,0.13503887079213778
1808,0.3855200199310331
1809,0.5512740585859912
1810,0.16048177433108182
1811,0.42392290813484956
1812,0.7448460941369407
1813,0.1389965971237735
1814,0.6381295616627715
1815,0.16730059970705966
1816,0.6726940438137429
1817,0.6584352507565664
1818,0.12937526781311307
1819,0.09723700451588063
1820,0.27397494768062286
1821,0.3004023950883055
1822,0.1664416546008481
1823,0.14737599098713855
1824,0.3274925811857461
1825,0.13266438136085265
1826,0.12391471587546887
1827,0.09788520410046883
1828,0.7522495300952866
1829,0.08796505221107045
1830,0.20360346861198617
1831,0.5424981606918791
1832,0.16428209860538717
1833,0.08229303023312905
1834,0.1546142561416218
1835,0.13675823390576058
1836,0.5035700409154334
1837,0.08519542540840287
1838,0.08468086096056128
1839,0.2003553284496929
1840,0.6895388150734101
1841,0.0971596011242619
1842,0.08796505221107045
1843,0.09764068464222984
1844,0.39427061192236296
1845,0.09771311199414387
1846,0.19296964700561367
1847,0.10908973011575183
1848,0.09723700451588063
1849,0.0971596011242619
1850,0.2561733733185377
1851,0.7760021183374899
1852,0.4932334043956719
1853,0.08796505221107045
1854,0.10177827056318375
1855,0.1403222260984289
1856,0.13675823390576058
1857,0.11690547561017932
1858,0.16048177433108182
1859,0.17989935502166662
1860,0.08519542540840287
1861,0.5167573624510845
1862,0.1403222260984289
1863,0.49108807474602745
1864,0.16730059970705966
1865,0.12391471587546887
1866,0.16048177433108182
1867,0.15637356723889614
1868,0.1651282304801299
1869,0.16048177433108182
1870,0.7492906785408817
1871,0.09723700451588063
1872,0.16730059970705966
1873,0.14551261803872942
1874,0.14353969873823727
1875,0.12466379239244625
1876,0.4268626239442791
1877,0.17879475657155297
1878,0.3274925811857461
1879,0.4209630318970103
1880,0.1664416546008481
1881,0.1887081653596702
1882,0.16048177433108182
1883,0.0889362145919178
1884,0.3820268295837959
1885,0.12714999683000872
1886,0.1349931421634667
1887,0.1336591792059677
1888,0.08364042091598536
1889,0.09764068464222984
1890,0.08571922308078768
1891,0.10958639027764407
1892,0.09266977484967566
1893,0.41718967856562233
1894,0.10437363360381513
1895,0.1281643221556273
1896,0.10437363360381513
1897,0.16048177433108182
1898,0.11767106283570511
1899,0.08748047046825698
1900,0.7455065451342413
1901,0.3274925811857461
1902,0.10437363360381513
1903,0.24960321885686632
1904,0.16048177433108182
1905,0.09266977484967566
1906,0.1784467352386829
1907,0.1606130353698293
1908,0.08798113211026268
1909,0.32995802585858497
1910,0.5500575571139695
1911,0.1450569601921154
1912,0.09923055707281027
1913,0.14340355372619878
1914,0.16048177433108182
1915,0.09723700451588063
1916,0.09053419477508912
1917,0.4768159600805665
1918,0.1375719726226876
1919,0.13729409694674224
1920,0.13729409694674224
1921,0.0920994383079736
1922,0.4523879788119286
1923,0.10437363360381513
1924,0.08846693410991516
1925,0.13014791301344805
1926,0.14008771179100657
1927,0.16941411885208893
1928,0.27949892031571627
1929,0.7279532360148703
1930,0.08652768318283077
1931,0.7279532360148703
1932,0.0971596011242619
1933,0.1281643221556273
1934,0.17082896320008462
1935,0.09266977484967566
1936,0.158345851339786
1937,0.08390340311183106
1938,0.17431083155411894
1939,0.42327095893329336
1940,0.1403165919813181
1941,0.1413404313195169
1942,0.08853801239506354
1943,0.0920994383079736
1944,0.7808719771857884
1945,0.09788520410046883
1946,0.2186016212392077
1947,0.08468086096056128
1948,0.1418883780928797
1949,0.09788520410046883
1950,0.4801907818771621
1951,0.09025028821578773
1952,0.24960321885686632
1953,0.7492906785408817
1954,0.16423965738159005
1955,0.08372958831589518
1956,0.12497580955559844
1957,0.13939454229757475
1958,0.09764068464222984
1959,0.1664416546008481
1960,0.16730059970705966
1961,0.0929886450097583
1962,0.2255455895440283
1963,0.0929886450097583
1964,0.4634493800275378
1965,0.16026195615007433
1966,0.09760004209327547
1967,0.2476451779051242
1968,0.08571922308078768
1969,0.14008771179100657
1970,0.16048177433108182
1971,0.13748340704627576
1972,0.09302909218144675
1973,0.126277565968959
1974,0.37493785741182417
1975,0.09266977484967566
1976,0.12344982800491958
1977,0.10786398951376898
1978,0.7279532360148703
1979,0.525304475818698
1980,0.13930772869571958
1981,0.15318927795985507
1982,0.2549009129642815
1983,0.10437363360381513
1984,0.09788520410046883
1985,0.13729409694674224
1986,0.2998912045962375
1987,0.3755442226355881
1988,0.7510730313409117
1989,0.39291928888466054
1990,0.08519542540840287
1991,0.15315588142036562
1992,0.7677856075239327
1993,0.3442965170957982
1994,0.08468086096056128
1995,0.1664416546008481
1996,0.08798113211026268
1997,0.7455065451342413
1998,0.29751366375112237
1999,0.6676561380295627
2000,0.7071277160743202
2001,0.12336729576789564
2002,0.16048177433108182
2003,0.2607305288773071
2004,0.1396565888502848
2005,0.13628378163183205
2006,0.13266438136085265
2007,0.3866292795538955
2008,0.13831098362138033
2009,0.30158443354001924
2010,0.7279532360148703
2011,0.16048177433108182
2012,0.09764068464222984
2013,0.13930772869571958
2014,0.17791164328400638
2015,0.08519542540840287
2016,0.0920994383079736
2017,0.4296002368863251
2018,0.08798113211026268
2019,0.09302909218144675
2020,0.3105652806901072
2021,0.12937526781311307
2022,0.13748340704627576
2023,0.6046346521200249
2024,0.1281643221556273
2025,0.08789344192685776
2026,0.09266977484967566
2027,0.08364042091598536
2028,0.6576793494976209
2029,0.08796505221107045
2030,0.12697899770692614
2031,0.1114486424042798
2032,0.3754255237907725
2033,0.15315588142036562
2034,0.09788520410046883
2035,0.08989586838459328
2036,0.20002858368341647
2037,0.08519542540840287
2038,0.6426074411667786
2039,0.13939454229757475
2040,0.31162591258321826
2041,0.14239997303358537
2042,0.18996875289168944
2043,0.1644525687564881
2044,0.40439044094272536
2045,0.7448460941369407
2046,0.16423965738159005
2047,0.13266438136085265
2048,0.36610907739252097
2049,0.10437363360381513
2050,0.18818432502038085
2051,0.6600226583640013
2052,0.12937526781311307
2053,0.09716012879235851
2054,0.09764068464222984
2055,0.6633777148515781
2056,0.09266977484967566
2057,0.16925376044864626
2058,0.1389965971237735
2059,0.25808073389190805
2060,0.24060915543752057
2061,0.6330561375022642
2062,0.10437363360381513
2063,0.7442245104438171
2064,0.13474586176691772
2065,0.13469813617749932
2066,0.16048177433108182
2067,0.13849233207518763
2068,0.12937526781311307
2069,0.14575099045542142
2070,0.09266977484967566
2071,0.10437363360381513
2072,0.08364042091598536
2073,0.25443001066552906
2074,0.14145640584041863
2075,0.3820268295837959
2076,0.12391471587546887
2077,0.7765235901054687
2078,0.49586404852032484
2079,0.28551827505940525
2080,0.12937526781311307
2081,0.3793935453467108
2082,0.25984327983192834
2083,0.12391471587546887
2084,0.3027853502537254
2085,0.14353969873823727
2086,0.732804210469788
2087,0.14353969873823727
2088,0.17136474946849972
2089,0.08853801239506354
2090,0.09302909218144675
2091,0.08519542540840287
2092,0.6912461675213138
2093,0.6017244452307675
2094,0.12707309302841496
2095,0.1664416546008481
2096,0.6604870519429601
2097,0.08229303023312905
2098,0.10958639027764407
2099,0.34992865489590663
2100,0.08508460352121676
2101,0.40114326439794085
2102,0.12388805076622184
2103,0.08846693410991516
2104,0.08508460352121676
2105,0.09302909218144675
2106,0.13855849707755222
2107,0.6767445171829709
2108,0.23516151758969348
2109,0.14129948070570725
2110,0.16048177433108182
2111,0.09764068464222984
2112,0.7715512947774996
2113,0.7803348281159873
2114,0.08853801239506354
2115,0.08853801239506354
2116,0.1664416546008481
2117,0.13939454229757475
2118,0.15736929596861596
2119,0.10962973788128343
2120,0.13855849707755222
2121,0.3000092810260553
2122,0.16048177433108182
2123,0.7492906785408817
2124,0.3938935757688274
2125,0.44085999323968655
2126,0.16048177433108182
2127,0.16925376044864626
2128,0.16730059970705966
2129,0.13652224795103704
2130,0.16048177433108182
2131,0.09771311199414387
2132,0.34416208915178037
2133,0.16048177433108182
2134,0.1664416546008481
2135,0.14279345208377725
2136,0.13763562686534808
2137,0.16048177433108182
2138,0.3762813910898262
2139,0.08853801239506354
2140,0.0920994383079736
2141,0.3938935757688274
2142,0.13954319234730986
2143,0.2346907286858746
2144,0.3000092810260553
2145,0.0920994383079736
2146,0.10437363360381513
2147,0.1603064431045128
2148,0.09723700451588063
2149,0.31007864501392657
2150,0.13849233207518763
2151,0.09723700451588063
2152,0.7417050284382677
2153,0.08796505221107045
2154,0.0971596011242619
2155,0.2327164527666547
2156,0.16990524500345125
2157,0.08246738911334223
2158,0.13939972235906373
2159,0.13849233207518763
2160,0.6501656803705704
2161,0.16048177433108182
2162,0.3938935757688274
2163,0.0920994383079736
2164,0.7522495300952866
2165,0.08846693410991516
2166,0.09266977484967566
2167,0.12391471587546887
2168,0.11316261109441927
2169,0.08265621530037935
2170,0.4857424963355957
2171,0.1391021208742223
2172,0.2818883999165762
2173,0.3274925811857461
2174,0.42272624331085656
2175,0.12391471587546887
2176,0.10437363360381513
2177,0.2887250355063879
2178,0.12391471587546887
2179,0.16048177433108182
2180,0.1429176958408968
2181,0.09302909218144675
2182,0.16048177433108182
2183,0.09771311199414387
2184,0.1527950489531072
2185,0.3010473712525766
2186,0.1281643221556273
2187,0.08966198572141644
2188,0.14353969873823727
2189,0.3601487271517708
2190,0.30360530548267145
2191,0.08519542540840287
2192,0.08519542540840287
2193,0.7677856075239327
2194,0.2070692478669378
2195,0.15315588142036562
2196,0.14008771179100657
2197,0.0883373816067947
2198,0.10437363360381513
2199,0.6420645855848143
2200,0.09771311199414387
2201,0.0920994383079736
2202,0.14094813830931283
2203,0.14463966502889763
2204,0.08468086096056128
2205,0.37859658039598665
2206,0.13421837980688783
2207,0.16739464074141272
2208,0.14949091036510648
2209,0.26412586236532604
2210,0.08229303023312905
2211,0.08229303023312905
2212,0.4675526706927578
2213,0.11326027879415897
2214,0.16411740454748353
2215,0.1413709120262555
2216,0.0929886450097583
2217,0.0920994383079736
2218,0.15294009562388175
2219,0.09266977484967566
2220,0.16048177433108182
2221,0.09647701015459488
2222,0.4565906105708967
2223,0.1664416546008481
2224,0.3938935757688274
2225,0.09788520410046883
2226,0.24300230546300883
2227,0.09115361034104877
2228,0.12391471587546887
2229,0.16730059970705966
2230,0.16048177433108182
2231,0.0920994383079736
2232,0.16730059970705966
2233,0.3601487271517708
2234,0.09266977484967566
2235,0.0920994383079736
2236,0.08846693410991516
2237,0.08519542540840287
2238,0.6640028690551869
2239,0.1281643221556273
2240,0.30365573016555325
2241,0.13134361118854035
2242,0.08789344192685776
2243,0.3636927917714401
2244,0.42392290813484956
2245,0.14620975644746276
2246,0.1689956542000378
2247,0.09302909218144675
2248,0.09788520410046883
2249,0.09266977484967566
2250,0.14187636125879538
2251,0.16990524500345125
2252,0.3866292795538955
2253,0.16048177433108182
2254,0.09266977484967566
2255,0.16048177433108182
2256,0.3938935757688274
2257,0.27949892031571627
2258,0.14651304041456323
2259,0.09302909218144675
2260,0.12725811691104885
2261,0.14463966502889763
2262,0.1651282304801299
2263,0.5699462538615931
2264,0.12426561778430481
2265,0.09526627205103397
2266,0.6553402060625476
2267,0.6029624991455973
2268,0.09266977484967566
2269,0.6895388150734101
2270,0.32995802585858497
2271,0.7538026134577632
2272,0.39932422149345864
2273,0.09788520410046883
2274,0.3938935757688274
2275,0.6823226998925469
2276,0.0920994383079736
2277,0.6715286133970255
2278,0.16730059970705966
2279,0.12937526781311307
2280,0.16048177433108182
2281,0.10837681293745338
2282,0.1664416546008481
2283,0.13469813617749932
2284,0.09723700451588063
2285,0.14872912342265066
2286,0.12391471587546887
2287,0.6152845681698124
2288,0.08652768318283077
2289,0.16029552016610893
2290,0.6793227851763477
2291,0.18152599090428126
2292,0.13849233207518763
2293,0.13729409694674224
2294,0.16048177433108182
2295,0.16048177433108182
2296,0.15315588142036562
2297,0.16925376044864626
2298,0.6576793494976209
2299,0.3938935757688274
2300,0.09764068464222984
2301,0.16925376044864626
2302,0.08652768318283077
2303,0.09266977484967566
2304,0.172220376164418
2305,0.10437699645395525
2306,0.12497916950067758
2307,0.6704731885649321
2308,0.7317872248360959
2309,0.21880674494231173
2310,0.6823226998925469
2311,0.12391471587546887
2312,0.25977691185840796
2313,0.09788520410046883
2314,0.7372886310662399
2315,0.09266977484967566
2316,0.16048177433108182
2317,0.08229303023312905
2318,0.10437363360381513
2319,0.13546119243519236
2320,0.3010473712525766
2321,0.1756579218552245
2322,0.1887081653596702
2323,0.08789879997846833
2324,0.16048177433108182
2325,0.13855849707755222
2326,0.09456886407285962
2327,0.2803681483897366
2328,0.0920994383079736
2329,0.11369394343591513
2330,0.2975419400690991
2331,0.15315588142036562
2332,0.30360530548267145
2333,0.13729409694674224
2334,0.12937526781311307
2335,0.09302909218144675
2336,0.32995802585858497
2337,0.08798113211026268
2338,0.31007864501392657
2339,0.7070406462453377
2340,0.4442037592779774
2341,0.14051172386850588
2342,0.10037163804847957
2343,0.11767106283570511
2344,0.1887081653596702
2345,0.1664416546008481
2346,0.08846693410991516
2347,0.1415675749721543
2348,0.2806574331804179
2349,0.29936094788417195
2350,0.09266977484967566
2351,0.16048177433108182
2352,0.16048177433108182
2353,0.1502829049443026
2354,0.7455065451342413
2355,0.16730059970705966
2356,0.7763408092278833
2357,0.16048177433108182
2358,0.0920994383079736
2359,0.13620007538306317
2360,0.34589515304536395
2361,0.2233104965572095
2362,0.15315588142036562
2363,0.7492906785408817
2364,0.0971596011242619
2365,0.1887081653596702
2366,0.14617747248001067
2367,0.43869289834572406
2368,0.1585936004823275
2369,0.16180844464299465
2370,0.29824088700534557
2371,0.15315588142036562
2372,0.09788520410046883
2373,0.28551827505940525
2374,0.09302909218144675
2375,0.08229303023312905
2376,0.15315588142036562
2377,0.10437363360381513
2378,0.16730059970705966
2379,0.10666040609748495
2380,0.12373290975985075
2381,0.6993268669759658
2382,0.23779738351739296
2383,0.1415675749721543
2384,0.6907486926222042
2385,0.4957812799148566
2386,0.2777546262343643
2387,0.6578190703667263
2388,0.11950536550546391
2389,0.09771311199414387
2390,0.08246738911334223
2391,0.7538026134577632
2392,0.12274292059280661
2393,0.31510510516108203
2394,0.2887250355063879
2395,0.08508460352121676
2396,0.09771311199414387
2397,0.0920994383079736
2398,0.16048177433108182
2399,0.2975419400690991
2400,0.525304475818698
2401,0.3274925811857461
2402,0.16730059970705966
2403,0.14239997303358537
2404,0.16383551069064017
2405,0.17431083155411894
2406,0.47346253584399023
2407,0.15315588142036562
2408,0.09266977484967566
2409,0.10449364376019876
2410,0.08798113211026268
2411,0.09302909218144675
2412,0.0929886450097583
2413,0.7437830583475293
2414,0.255198879405196
2415,0.10437363360381513
2416,0.2887250355063879
